domain,intent,utterance
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter  sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter la sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter le sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","arreter les sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver  sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver la sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver le sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","désactiver les sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre  sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre la sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre le sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les son de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","éteindre les sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer  sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer la sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer le sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","activer les sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer  sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer la sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer le sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","allumer les sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  son de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  sons de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver  sons de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la avis de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la avis de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la notification de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la notification de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la notifications de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la notifications de redémarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la son de démarrage"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","reactiver la son de redémarrage"
