domain,intent,utterance
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","Ba al zegoen galdutako gogorarazpenik?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","Ba al zegoen galdutako tenporizadoreren bat?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","Ba al zegoen galdutako tenporizadorerik?"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abian dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abian dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abian dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abian dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abian dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abiarazita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abiarazita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abiarazita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abiarazita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu abiarazita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu hasita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu hasita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu hasita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu hasita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu hasita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu prest dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu prest dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu prest dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu prest dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desaktibatu prest dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abian dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abian dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abian dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abian dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abian dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abiarazita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abiarazita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abiarazita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abiarazita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu abiarazita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu hasita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu hasita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu hasita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu hasita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu hasita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu prest dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu prest dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu prest dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu prest dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","desgaitu prest dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abian dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abian dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abian dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abian dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abian dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abiarazita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abiarazita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abiarazita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abiarazita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali abiarazita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali hasita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali hasita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali hasita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali hasita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali hasita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali prest dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali prest dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali prest dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali prest dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"disable_ready_notification.intent","itzali prest dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abian dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abian dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abian dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abian dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abian dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abiarazita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abiarazita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abiarazita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abiarazita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu abiarazita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu hasita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu hasita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu hasita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu hasita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu hasita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu prest dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu prest dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu prest dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu prest dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","aktibatu prest dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abian dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abian dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abian dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abian dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abian dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abiarazita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abiarazita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abiarazita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abiarazita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu abiarazita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu hasita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu hasita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu hasita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu hasita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu hasita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu prest dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu prest dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu prest dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu prest dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","gaitu prest dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abian dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abian dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abian dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abian dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abian dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abiarazita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abiarazita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abiarazita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abiarazita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu abiarazita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu hasita dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu hasita dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu hasita dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu hasita dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu hasita dagoela adierazteko soinuak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu prest dagoela adierazteko bunbuiloa"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu prest dagoela adierazteko jakinarazpena"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu prest dagoela adierazteko jakinarazpenak"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu prest dagoela adierazteko soinua"
ovos-skill-boot-finished.openvoiceos,"enable_ready_notification.intent","piztu prest dagoela adierazteko soinuak"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","nor den konfuzio"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","nor zen konfuzio"
ovos-skill-date-time.openvoiceos,"what.month.is.it.intent","egungo hilabetea"
ovos-skill-date-time.openvoiceos,"what.month.is.it.intent","zein hilabete da"
ovos-skill-date-time.openvoiceos,"what.month.is.it.intent","zein hilabete da gaur"
ovos-skill-date-time.openvoiceos,"what.month.is.it.intent","zein hilabete da orain"
ovos-skill-date-time.openvoiceos,"what.month.is.it.intent","zein hilabete gaude gaur"
ovos-skill-date-time.openvoiceos,"what.month.is.it.intent","zein hilabetetan gaude"
ovos-skill-date-time.openvoiceos,"what.year.is.it.intent","urtea egungo"
ovos-skill-date-time.openvoiceos,"what.year.is.it.intent","zein urte da"
ovos-skill-date-time.openvoiceos,"what.year.is.it.intent","zein urte da gaur"
ovos-skill-date-time.openvoiceos,"what.year.is.it.intent","zein urte da orain"
ovos-skill-date-time.openvoiceos,"what.year.is.it.intent","zein urte gaude gaur"
ovos-skill-date-time.openvoiceos,"what.year.is.it.intent","zein urteetan gaude"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Ba al dakizu zer ordu den orain?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Emango al didazu orduren berri, mesedez?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esadazu orain zer ordu den, mesedez."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esadazu ordua, nahi baduzu."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esadazu zer ordu den orain, mesedez."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esan al diezadakezu oraintxe bertan zer ordu den?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esan al diezadakezu zer ordu den?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esan iezadazu ordua, mesedez."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esango al didazu zer ordu den?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Esango al zenidake orain zer ordu den, mesedez?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Eskertuko nizuke ordua esango bazenit."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Ez duzu jakingo zer ordu den?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Jakin al dezaket ordua?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Jakin nahi dut. Zer ordu da?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Mesedez, adierazi orain zer ordu den."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Mesedez, esadazu ordua."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Orain zer ordu den egiaztatu nahi dut."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Orain zer ordu den galdetzen diot neure buruari."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Orain zer ordu den jakin behar dut"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Orain zer ordu den jakin behar dut."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Orain zer ordu den jakin nahiko nuke"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Oraintxe zer ordu den jakin nahiko nuke."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Ordua jakin nahi dut"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Parteka al dezakezu ordua nirekin?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Partekatuko zenidake ordua, mesedez?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu agertzen da?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu da orain?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu da oraintxe bertan?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu da oraintxe, axola ez bazaizu?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu da une honetan?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu da zure aldetik?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu da zure erlojuaren arabera?"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","Zer ordu den egiaztatu behar dut."
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","badakizu zer ordu den"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","baduzu oraingo ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","baduzu ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","baduzu ordua oraintxe bertan"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","esadazu oraingo ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","esadazu ordua, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","esadazu zer ordu den"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","esan iezadazu oraingo ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","esango al zenidake ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","esango didazu ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","jakinaraziko didazu ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","mesedez, adierazi ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","mesedez, esadazu oraingo ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","oraingo ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordua orain"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordua orain, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordua oraintxe bertan"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordua oraintxe bertan, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordua, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordularia"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordularia orain"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordularia orain, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordularia oraintxe bertan"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordularia oraintxe bertan, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","ordularia, mesedez"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","zein da oraingo ordua"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","zer ordu da"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","zer ordu da orain"
ovos-skill-date-time.openvoiceos,"what.time.is.it.intent","zer ordu da une honetan"
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Adieraziko al didazu datorren asteburua zer data den?"
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Adieraziko al didazu hurrengo asteburua zer data den?"
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Adieraziko al didazu oraingo honen hurrengo asteburua zer data den?"
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu hurrengo asteburua zer data den."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu hurrengo asteburua zer egun den."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu oraingo honen hurrengo asteburua zer data den."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu oraingo honen hurrengo asteburua zer egun den."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu zer data aurreikusi diren hurrengo astebururako."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu zer data aurreikusi diren oraingo honen hurrengo astebururako."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esadazu zer data aurreikusi diren oraingo honen ondoko astebururako."
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esango al didazu datorren asteburua zer data den?"
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esango al didazu hurrengo asteburua zer data den?"
ovos-skill-date-time.openvoiceos,"date.future.weekend.intent","Esango al didazu hurrengo asteburua zer egun den?"
