domain,intent,utterance
ovos-skill-wikihow.openvoiceos,"wikihow.intent","cosa pensa wikihow sui {query}"
ovos-skill-wikihow.openvoiceos,"wikihow.intent","cosa pensa wikihow sul {query}"
ovos-skill-wikihow.openvoiceos,"wikihow.intent","cosa pensa wikihow sull' {query}"
ovos-skill-wikihow.openvoiceos,"wikihow.intent","cosa pensa wikihow sulla {query}"
ovos-skill-wikihow.openvoiceos,"wikihow.intent","cosa pensa wikihow sulle {query}"
ovos-skill-wikihow.openvoiceos,"wikihow.intent","cosa pensa wikihow sullo {query}"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva  Wikipedia roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva  roulette Wikipedia"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva  roulette wiki"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva  wiki roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva la Wikipedia roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva la roulette Wikipedia"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva la roulette wiki"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Attiva la wiki roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia  Wikipedia roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia  roulette Wikipedia"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia  roulette wiki"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia  wiki roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia la Wikipedia roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia la roulette Wikipedia"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia la roulette wiki"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Inizia la wiki roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","Wikipedia roulette"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri   Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri   Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri   Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri   wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri   wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri   wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri  di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri  di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri  di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri  di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri  di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri  di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri pagina di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri un articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","apri una pagina di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi   Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi   Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi   Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi   wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi   wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi   wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi  di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi  di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi  di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi  di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi  di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi  di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi pagina di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi un articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dammi una pagina di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di   Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di   Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di   Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di   wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di   wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di   wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di  di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di  di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di  di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di  di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di  di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di  di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di pagina di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo  Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo  wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo  wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo  wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo di Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo di Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo di Wikipedia random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo di wiki a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo di wiki casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di un articolo di wiki random"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di una pagina  Wikipedia a caso"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di una pagina  Wikipedia casuale"
ovos-skill-wikipedia.openvoiceos,"wikiroulette.intent","dimmi di una pagina  Wikipedia random"
